item_id,order_id,product_name,category,price,quantity
I-006317,O-02133,Mechanical Keyboard,Accessories,130,1
I-006318,O-02134,Laptop Pro,Electronics,1200,1
I-006319,O-02134,Mechanical Keyboard,Accessories,130,1
I-006320,O-02134,Office Chair,Furniture,250,2
I-006321,O-02134,Mechanical Keyboard,Accessories,130,2
I-006322,O-02134,Office Chair,Furniture,250,3
I-006323,O-02135,Mechanical Keyboard,Accessories,130,1
I-006324,O-02135,Wireless Mouse,Accessories,50,3
I-006325,O-02135,Monitor Stand,Accessories,75,1
I-006326,O-02136,Laptop Pro,Electronics,1200,2
I-006327,O-02137,Monitor Stand,Accessories,75,3
I-006328,O-02137,Noise Cancelling Headphones,Electronics,300,2
I-006329,O-02138,Monitor Stand,Accessories,75,1
I-006330,O-02138,Monitor Stand,Accessories,75,3
I-006331,O-02138,Office Chair,Furniture,250,1
I-006332,O-02138,Laptop Pro,Electronics,1200,2
I-006333,O-02139,Webcam 1080p,Accessories,80,1
I-006334,O-02139,Noise Cancelling Headphones,Electronics,300,3
I-006335,O-02140,Wireless Mouse,Accessories,50,2
I-006336,O-02140,Noise Cancelling Headphones,Electronics,300,2
I-006337,O-02140,Webcam 1080p,Accessories,80,2
I-006338,O-02140,Webcam 1080p,Accessories,80,1
I-006339,O-02141,Monitor Stand,Accessories,75,1
I-006340,O-02142,Office Chair,Furniture,250,2
I-006341,O-02142,Wireless Mouse,Accessories,50,2
I-006342,O-02142,Noise Cancelling Headphones,Electronics,300,2
I-006343,O-02142,Laptop Pro,Electronics,1200,2
I-006344,O-02142,Laptop Pro,Electronics,1200,1
I-006345,O-02143,Webcam 1080p,Accessories,80,1
I-006346,O-02143,4K Monitor,Electronics,400,1
I-006347,O-02143,Laptop Pro,Electronics,1200,1
I-006348,O-02144,4K Monitor,Electronics,400,1
I-006349,O-02144,4K Monitor,Electronics,400,3
I-006350,O-02144,Wireless Mouse,Accessories,50,3
I-006351,O-02144,Office Chair,Furniture,250,2
I-006352,O-02145,Office Chair,Furniture,250,3
I-006353,O-02145,Standing Desk,Furniture,600,3
I-006354,O-02145,Mechanical Keyboard,Accessories,130,3
I-006355,O-02145,Noise Cancelling Headphones,Electronics,300,3
I-006356,O-02145,4K Monitor,Electronics,400,2
I-006357,O-02146,Laptop Pro,Electronics,1200,1
I-006358,O-02146,Office Chair,Furniture,250,2
I-006359,O-02146,Webcam 1080p,Accessories,80,3
I-006360,O-02146,Laptop Pro,Electronics,1200,3
I-006361,O-02146,Noise Cancelling Headphones,Electronics,300,3
I-006362,O-02147,Noise Cancelling Headphones,Electronics,300,2
I-006363,O-02148,Noise Cancelling Headphones,Electronics,300,3
I-006364,O-02148,Webcam 1080p,Accessories,80,1
I-006365,O-02148,Monitor Stand,Accessories,75,3
I-006366,O-02148,4K Monitor,Electronics,400,1
I-006367,O-02148,Webcam 1080p,Accessories,80,1
I-006368,O-02149,4K Monitor,Electronics,400,3
I-006369,O-02149,Standing Desk,Furniture,600,3
I-006370,O-02149,Noise Cancelling Headphones,Electronics,300,2
I-006371,O-02149,Monitor Stand,Accessories,75,1
I-006372,O-02150,Webcam 1080p,Accessories,80,1
I-006373,O-02150,Webcam 1080p,Accessories,80,2
I-006374,O-02150,Wireless Mouse,Accessories,50,2
I-006375,O-02150,Mechanical Keyboard,Accessories,130,3
I-006376,O-02151,Office Chair,Furniture,250,2
I-006377,O-02151,Noise Cancelling Headphones,Electronics,300,1
I-006378,O-02151,Standing Desk,Furniture,600,1
I-006379,O-02152,Standing Desk,Furniture,600,2
I-006380,O-02152,4K Monitor,Electronics,400,1
I-006381,O-02152,4K Monitor,Electronics,400,1
I-006382,O-02152,Webcam 1080p,Accessories,80,3
I-006383,O-02152,Webcam 1080p,Accessories,80,2
I-006384,O-02153,Noise Cancelling Headphones,Electronics,300,3
I-006385,O-02153,Noise Cancelling Headphones,Electronics,300,1
I-006386,O-02154,Wireless Mouse,Accessories,50,1
I-006387,O-02155,Mechanical Keyboard,Accessories,130,1
I-006388,O-02155,Webcam 1080p,Accessories,80,3
I-006389,O-02155,Noise Cancelling Headphones,Electronics,300,3
I-006390,O-02155,Laptop Pro,Electronics,1200,3
I-006391,O-02155,Monitor Stand,Accessories,75,1
I-006392,O-02156,Laptop Pro,Electronics,1200,1
I-006393,O-02156,Webcam 1080p,Accessories,80,1
I-006394,O-02156,Webcam 1080p,Accessories,80,2
I-006395,O-02157,4K Monitor,Electronics,400,1
I-006396,O-02157,4K Monitor,Electronics,400,1
I-006397,O-02157,Noise Cancelling Headphones,Electronics,300,1
I-006398,O-02157,Noise Cancelling Headphones,Electronics,300,2
I-006399,O-02157,Mechanical Keyboard,Accessories,130,1
I-006400,O-02158,Mechanical Keyboard,Accessories,130,1
I-006401,O-02158,4K Monitor,Electronics,400,3
I-006402,O-02158,Office Chair,Furniture,250,2
I-006403,O-02158,4K Monitor,Electronics,400,2
I-006404,O-02158,Laptop Pro,Electronics,1200,2
I-006405,O-02159,Wireless Mouse,Accessories,50,3
I-006406,O-02159,Standing Desk,Furniture,600,3
I-006407,O-02159,Mechanical Keyboard,Accessories,130,1
I-006408,O-02159,Noise Cancelling Headphones,Electronics,300,3
I-006409,O-02159,Monitor Stand,Accessories,75,2
I-006410,O-02160,Monitor Stand,Accessories,75,3
I-006411,O-02160,Webcam 1080p,Accessories,80,1
I-006412,O-02160,Mechanical Keyboard,Accessories,130,2
I-006413,O-02160,Laptop Pro,Electronics,1200,2
I-006414,O-02160,Laptop Pro,Electronics,1200,2
I-006415,O-02161,4K Monitor,Electronics,400,3
I-006416,O-02161,Noise Cancelling Headphones,Electronics,300,1
I-006417,O-02161,Wireless Mouse,Accessories,50,2
I-006418,O-02161,Wireless Mouse,Accessories,50,3
I-006419,O-02162,Laptop Pro,Electronics,1200,2
I-006420,O-02162,4K Monitor,Electronics,400,3
I-006421,O-02162,Laptop Pro,Electronics,1200,3
I-006422,O-02162,Wireless Mouse,Accessories,50,2
I-006423,O-02163,4K Monitor,Electronics,400,3
I-006424,O-02163,Monitor Stand,Accessories,75,1
I-006425,O-02164,Standing Desk,Furniture,600,2
I-006426,O-02164,Monitor Stand,Accessories,75,3
I-006427,O-02164,Webcam 1080p,Accessories,80,3
I-006428,O-02164,Standing Desk,Furniture,600,1
I-006429,O-02165,Laptop Pro,Electronics,1200,2
I-006430,O-02165,Monitor Stand,Accessories,75,1
I-006431,O-02165,Standing Desk,Furniture,600,3
I-006432,O-02166,Wireless Mouse,Accessories,50,1
I-006433,O-02166,Monitor Stand,Accessories,75,1
I-006434,O-02166,Mechanical Keyboard,Accessories,130,2
I-006435,O-02166,Mechanical Keyboard,Accessories,130,2
I-006436,O-02167,4K Monitor,Electronics,400,3
I-006437,O-02167,Office Chair,Furniture,250,3
I-006438,O-02167,Monitor Stand,Accessories,75,3
I-006439,O-02167,Laptop Pro,Electronics,1200,3
I-006440,O-02167,Webcam 1080p,Accessories,80,2
I-006441,O-02168,Office Chair,Furniture,250,3
I-006442,O-02168,Laptop Pro,Electronics,1200,2
I-006443,O-02169,Noise Cancelling Headphones,Electronics,300,3
I-006444,O-02169,Monitor Stand,Accessories,75,2
I-006445,O-02169,Mechanical Keyboard,Accessories,130,3
I-006446,O-02170,Laptop Pro,Electronics,1200,1
I-006447,O-02170,Mechanical Keyboard,Accessories,130,1
I-006448,O-02170,Office Chair,Furniture,250,3
I-006449,O-02170,Laptop Pro,Electronics,1200,2
I-006450,O-02171,Monitor Stand,Accessories,75,1
I-006451,O-02172,4K Monitor,Electronics,400,2
I-006452,O-02172,Office Chair,Furniture,250,3
I-006453,O-02172,4K Monitor,Electronics,400,3
I-006454,O-02173,Laptop Pro,Electronics,1200,1
I-006455,O-02173,Webcam 1080p,Accessories,80,2
I-006456,O-02174,Monitor Stand,Accessories,75,2
I-006457,O-02174,Standing Desk,Furniture,600,2
I-006458,O-02174,Office Chair,Furniture,250,2
I-006459,O-02174,Laptop Pro,Electronics,1200,1
I-006460,O-02174,Monitor Stand,Accessories,75,3
I-006461,O-02175,4K Monitor,Electronics,400,1
I-006462,O-02175,Laptop Pro,Electronics,1200,2
I-006463,O-02175,Laptop Pro,Electronics,1200,1
I-006464,O-02175,Noise Cancelling Headphones,Electronics,300,1
I-006465,O-02176,4K Monitor,Electronics,400,3
I-006466,O-02177,Monitor Stand,Accessories,75,3
I-006467,O-02177,Standing Desk,Furniture,600,3
I-006468,O-02178,Webcam 1080p,Accessories,80,3
I-006469,O-02178,Noise Cancelling Headphones,Electronics,300,2
I-006470,O-02179,Office Chair,Furniture,250,2
I-006471,O-02180,Webcam 1080p,Accessories,80,2
I-006472,O-02180,Monitor Stand,Accessories,75,2
I-006473,O-02180,Webcam 1080p,Accessories,80,3
I-006474,O-02180,Laptop Pro,Electronics,1200,3
I-006475,O-02181,Monitor Stand,Accessories,75,3
I-006476,O-02182,Webcam 1080p,Accessories,80,2
I-006477,O-02183,Standing Desk,Furniture,600,3
I-006478,O-02183,Mechanical Keyboard,Accessories,130,1
I-006479,O-02183,Office Chair,Furniture,250,2
I-006480,O-02184,4K Monitor,Electronics,400,2
I-006481,O-02184,Noise Cancelling Headphones,Electronics,300,1
I-006482,O-02184,Standing Desk,Furniture,600,3
I-006483,O-02185,Monitor Stand,Accessories,75,3
I-006484,O-02185,Laptop Pro,Electronics,1200,1
I-006485,O-02185,Standing Desk,Furniture,600,3
I-006486,O-02185,Mechanical Keyboard,Accessories,130,1
I-006487,O-02186,4K Monitor,Electronics,400,1
I-006488,O-02186,4K Monitor,Electronics,400,3
I-006489,O-02186,Mechanical Keyboard,Accessories,130,3
I-006490,O-02187,Noise Cancelling Headphones,Electronics,300,2
I-006491,O-02188,Wireless Mouse,Accessories,50,1
I-006492,O-02188,Office Chair,Furniture,250,1
I-006493,O-02188,Monitor Stand,Accessories,75,2
I-006494,O-02188,Monitor Stand,Accessories,75,3
I-006495,O-02188,Noise Cancelling Headphones,Electronics,300,1
I-006496,O-02189,4K Monitor,Electronics,400,3
I-006497,O-02189,Webcam 1080p,Accessories,80,3
I-006498,O-02189,Mechanical Keyboard,Accessories,130,1
I-006499,O-02189,4K Monitor,Electronics,400,3
I-006500,O-02190,Monitor Stand,Accessories,75,2
I-006501,O-02190,4K Monitor,Electronics,400,3
I-006502,O-02190,Monitor Stand,Accessories,75,1
I-006503,O-02190,Webcam 1080p,Accessories,80,2
I-006504,O-02190,Monitor Stand,Accessories,75,2
I-006505,O-02191,Office Chair,Furniture,250,3
I-006506,O-02191,Office Chair,Furniture,250,3
I-006507,O-02191,4K Monitor,Electronics,400,3
I-006508,O-02191,Laptop Pro,Electronics,1200,1
I-006509,O-02191,4K Monitor,Electronics,400,1
I-006510,O-02192,Webcam 1080p,Accessories,80,1
I-006511,O-02192,Office Chair,Furniture,250,2
I-006512,O-02192,Webcam 1080p,Accessories,80,1
I-006513,O-02192,Webcam 1080p,Accessories,80,1
I-006514,O-02193,Laptop Pro,Electronics,1200,3
I-006515,O-02193,Standing Desk,Furniture,600,3
I-006516,O-02193,Laptop Pro,Electronics,1200,2
I-006517,O-02193,Noise Cancelling Headphones,Electronics,300,1
I-006518,O-02194,Office Chair,Furniture,250,3
I-006519,O-02194,Monitor Stand,Accessories,75,3
I-006520,O-02194,Standing Desk,Furniture,600,2
I-006521,O-02194,Wireless Mouse,Accessories,50,2
I-006522,O-02195,4K Monitor,Electronics,400,1
I-006523,O-02195,Monitor Stand,Accessories,75,3
I-006524,O-02195,Laptop Pro,Electronics,1200,3
I-006525,O-02196,Office Chair,Furniture,250,2
I-006526,O-02196,Wireless Mouse,Accessories,50,2
I-006527,O-02196,Mechanical Keyboard,Accessories,130,2
I-006528,O-02196,4K Monitor,Electronics,400,3
I-006529,O-02196,Wireless Mouse,Accessories,50,2
I-006530,O-02197,4K Monitor,Electronics,400,1
I-006531,O-02197,Monitor Stand,Accessories,75,1
I-006532,O-02197,Monitor Stand,Accessories,75,2
I-006533,O-02197,Office Chair,Furniture,250,2
I-006534,O-02197,Monitor Stand,Accessories,75,2
I-006535,O-02198,Mechanical Keyboard,Accessories,130,1
I-006536,O-02198,Monitor Stand,Accessories,75,3
I-006537,O-02198,Mechanical Keyboard,Accessories,130,2
I-006538,O-02199,Standing Desk,Furniture,600,3
I-006539,O-02199,Webcam 1080p,Accessories,80,3
I-006540,O-02199,Wireless Mouse,Accessories,50,1
I-006541,O-02200,Wireless Mouse,Accessories,50,2
I-006542,O-02200,Noise Cancelling Headphones,Electronics,300,1
I-006543,O-02200,Monitor Stand,Accessories,75,3
I-006544,O-02200,Noise Cancelling Headphones,Electronics,300,1
I-006545,O-02201,Monitor Stand,Accessories,75,3
I-006546,O-02201,Office Chair,Furniture,250,3
I-006547,O-02201,Laptop Pro,Electronics,1200,2
I-006548,O-02201,4K Monitor,Electronics,400,1
I-006549,O-02202,Laptop Pro,Electronics,1200,3
I-006550,O-02203,Wireless Mouse,Accessories,50,2
I-006551,O-02203,Wireless Mouse,Accessories,50,2
I-006552,O-02203,Wireless Mouse,Accessories,50,2
I-006553,O-02203,Office Chair,Furniture,250,3
I-006554,O-02204,Office Chair,Furniture,250,1
I-006555,O-02204,Wireless Mouse,Accessories,50,1
I-006556,O-02204,Office Chair,Furniture,250,1
I-006557,O-02204,Laptop Pro,Electronics,1200,1
I-006558,O-02205,Standing Desk,Furniture,600,3
I-006559,O-02205,Laptop Pro,Electronics,1200,2
I-006560,O-02205,Monitor Stand,Accessories,75,3
I-006561,O-02206,4K Monitor,Electronics,400,1
I-006562,O-02206,Webcam 1080p,Accessories,80,2
I-006563,O-02206,Laptop Pro,Electronics,1200,3
I-006564,O-02206,Webcam 1080p,Accessories,80,3
I-006565,O-02206,Mechanical Keyboard,Accessories,130,2
I-006566,O-02207,Standing Desk,Furniture,600,1
I-006567,O-02207,Webcam 1080p,Accessories,80,3
I-006568,O-02207,Wireless Mouse,Accessories,50,3
I-006569,O-02207,Noise Cancelling Headphones,Electronics,300,2
I-006570,O-02208,Webcam 1080p,Accessories,80,1
I-006571,O-02208,Webcam 1080p,Accessories,80,3
I-006572,O-02208,Webcam 1080p,Accessories,80,2
I-006573,O-02208,Office Chair,Furniture,250,2
I-006574,O-02209,4K Monitor,Electronics,400,1
I-006575,O-02209,Monitor Stand,Accessories,75,3
I-006576,O-02210,Webcam 1080p,Accessories,80,1
I-006577,O-02211,Mechanical Keyboard,Accessories,130,2
I-006578,O-02211,Office Chair,Furniture,250,2
I-006579,O-02212,Monitor Stand,Accessories,75,3
I-006580,O-02212,Standing Desk,Furniture,600,2
I-006581,O-02213,Laptop Pro,Electronics,1200,2
I-006582,O-02213,Mechanical Keyboard,Accessories,130,3
I-006583,O-02213,Webcam 1080p,Accessories,80,1
I-006584,O-02213,4K Monitor,Electronics,400,2
I-006585,O-02213,Monitor Stand,Accessories,75,1
I-006586,O-02214,Standing Desk,Furniture,600,3
I-006587,O-02215,Mechanical Keyboard,Accessories,130,2
I-006588,O-02215,Noise Cancelling Headphones,Electronics,300,2
I-006589,O-02216,Laptop Pro,Electronics,1200,2
I-006590,O-02217,Office Chair,Furniture,250,2
I-006591,O-02217,Monitor Stand,Accessories,75,3
I-006592,O-02217,4K Monitor,Electronics,400,1
I-006593,O-02218,Noise Cancelling Headphones,Electronics,300,1
I-006594,O-02218,Laptop Pro,Electronics,1200,1
I-006595,O-02219,Webcam 1080p,Accessories,80,2
I-006596,O-02219,Webcam 1080p,Accessories,80,3
I-006597,O-02220,Standing Desk,Furniture,600,1
I-006598,O-02220,Standing Desk,Furniture,600,2
I-006599,O-02220,Mechanical Keyboard,Accessories,130,2
I-006600,O-02220,Webcam 1080p,Accessories,80,2
I-006601,O-02220,Standing Desk,Furniture,600,1
I-006602,O-02221,4K Monitor,Electronics,400,3
I-006603,O-02221,4K Monitor,Electronics,400,3
I-006604,O-02222,Mechanical Keyboard,Accessories,130,3
I-006605,O-02222,Laptop Pro,Electronics,1200,3
I-006606,O-02223,Standing Desk,Furniture,600,1
I-006607,O-02223,Noise Cancelling Headphones,Electronics,300,3
I-006608,O-02223,Webcam 1080p,Accessories,80,3
I-006609,O-02223,Monitor Stand,Accessories,75,1
I-006610,O-02224,4K Monitor,Electronics,400,2
I-006611,O-02225,Noise Cancelling Headphones,Electronics,300,3
I-006612,O-02225,Office Chair,Furniture,250,3
I-006613,O-02226,Laptop Pro,Electronics,1200,1
I-006614,O-02226,4K Monitor,Electronics,400,2
I-006615,O-02227,Mechanical Keyboard,Accessories,130,2
I-006616,O-02227,Wireless Mouse,Accessories,50,1
I-006617,O-02227,4K Monitor,Electronics,400,1
I-006618,O-02227,Office Chair,Furniture,250,3
I-006619,O-02227,Noise Cancelling Headphones,Electronics,300,3
I-006620,O-02228,Mechanical Keyboard,Accessories,130,3
I-006621,O-02229,Monitor Stand,Accessories,75,2
I-006622,O-02229,Mechanical Keyboard,Accessories,130,2
I-006623,O-02229,Mechanical Keyboard,Accessories,130,1
I-006624,O-02229,Laptop Pro,Electronics,1200,2
I-006625,O-02230,Office Chair,Furniture,250,2
I-006626,O-02230,Standing Desk,Furniture,600,2
I-006627,O-02230,Monitor Stand,Accessories,75,1
I-006628,O-02231,Wireless Mouse,Accessories,50,1
I-006629,O-02231,Mechanical Keyboard,Accessories,130,2
I-006630,O-02231,Monitor Stand,Accessories,75,3
I-006631,O-02231,Laptop Pro,Electronics,1200,3
I-006632,O-02231,4K Monitor,Electronics,400,1
I-006633,O-02232,4K Monitor,Electronics,400,3
I-006634,O-02233,Office Chair,Furniture,250,2
I-006635,O-02233,4K Monitor,Electronics,400,3
I-006636,O-02233,Wireless Mouse,Accessories,50,3
I-006637,O-02234,Noise Cancelling Headphones,Electronics,300,3
I-006638,O-02234,Standing Desk,Furniture,600,3
I-006639,O-02234,Noise Cancelling Headphones,Electronics,300,2
I-006640,O-02235,Mechanical Keyboard,Accessories,130,2
I-006641,O-02235,Standing Desk,Furniture,600,2
I-006642,O-02235,Noise Cancelling Headphones,Electronics,300,2
I-006643,O-02235,Standing Desk,Furniture,600,3
I-006644,O-02235,4K Monitor,Electronics,400,3
I-006645,O-02236,Noise Cancelling Headphones,Electronics,300,2
I-006646,O-02236,Laptop Pro,Electronics,1200,3
I-006647,O-02237,Office Chair,Furniture,250,1
I-006648,O-02237,Office Chair,Furniture,250,3
I-006649,O-02238,Mechanical Keyboard,Accessories,130,1
I-006650,O-02238,Webcam 1080p,Accessories,80,3
I-006651,O-02238,Standing Desk,Furniture,600,3
I-006652,O-02238,Wireless Mouse,Accessories,50,1
I-006653,O-02238,Wireless Mouse,Accessories,50,3
I-006654,O-02239,Wireless Mouse,Accessories,50,1
I-006655,O-02239,Office Chair,Furniture,250,3
I-006656,O-02239,4K Monitor,Electronics,400,3
I-006657,O-02239,Laptop Pro,Electronics,1200,3
I-006658,O-02240,Laptop Pro,Electronics,1200,1
I-006659,O-02240,Webcam 1080p,Accessories,80,1
I-006660,O-02240,Wireless Mouse,Accessories,50,3
I-006661,O-02240,Noise Cancelling Headphones,Electronics,300,3
I-006662,O-02241,Standing Desk,Furniture,600,3
I-006663,O-02242,Wireless Mouse,Accessories,50,1
I-006664,O-02242,Wireless Mouse,Accessories,50,1
I-006665,O-02243,Office Chair,Furniture,250,1
I-006666,O-02243,Webcam 1080p,Accessories,80,1
I-006667,O-02244,Monitor Stand,Accessories,75,3
I-006668,O-02244,Monitor Stand,Accessories,75,3
I-006669,O-02244,Wireless Mouse,Accessories,50,3
I-006670,O-02244,Webcam 1080p,Accessories,80,3
I-006671,O-02244,Mechanical Keyboard,Accessories,130,3
I-006672,O-02245,Standing Desk,Furniture,600,1
I-006673,O-02245,Wireless Mouse,Accessories,50,2
I-006674,O-02245,Mechanical Keyboard,Accessories,130,2
I-006675,O-02245,Noise Cancelling Headphones,Electronics,300,1
I-006676,O-02246,Laptop Pro,Electronics,1200,2
I-006677,O-02246,Standing Desk,Furniture,600,2
I-006678,O-02246,Webcam 1080p,Accessories,80,3
I-006679,O-02247,4K Monitor,Electronics,400,3
I-006680,O-02247,Laptop Pro,Electronics,1200,1
I-006681,O-02248,Office Chair,Furniture,250,1
I-006682,O-02248,Noise Cancelling Headphones,Electronics,300,1
I-006683,O-02248,Standing Desk,Furniture,600,2
I-006684,O-02248,Mechanical Keyboard,Accessories,130,2
I-006685,O-02249,Noise Cancelling Headphones,Electronics,300,1
I-006686,O-02249,4K Monitor,Electronics,400,1
I-006687,O-02249,Noise Cancelling Headphones,Electronics,300,1
I-006688,O-02249,Noise Cancelling Headphones,Electronics,300,3
I-006689,O-02250,Mechanical Keyboard,Accessories,130,2
I-006690,O-02251,Laptop Pro,Electronics,1200,2
I-006691,O-02251,Noise Cancelling Headphones,Electronics,300,2
I-006692,O-02252,Monitor Stand,Accessories,75,2
I-006693,O-02252,Noise Cancelling Headphones,Electronics,300,3
I-006694,O-02252,Office Chair,Furniture,250,2
I-006695,O-02252,Webcam 1080p,Accessories,80,2
I-006696,O-02252,Laptop Pro,Electronics,1200,2
I-006697,O-02253,Laptop Pro,Electronics,1200,3
I-006698,O-02254,Webcam 1080p,Accessories,80,1
I-006699,O-02254,Office Chair,Furniture,250,2
I-006700,O-02254,Laptop Pro,Electronics,1200,1
